away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Dylan Cease,Chicago White Sox,Sunny,2023-08-30,10,5,1,0,4,716786,Kyle Gibson,Baltimore Orioles,82,Oriole Park at Camden Yards,"11 mph, In From LF"
Tanner Bibee,Cleveland Guardians,Partly Cloudy,2023-08-30,5,2,0,0,0,716784,Sonny Gray,Minnesota Twins,74,Target Field,"7 mph, In From CF"
Rich Hill,San Diego Padres,Partly Cloudy,2023-08-30,4,5,1,1,0,716782,Miles Mikolas,St. Louis Cardinals,79,Busch Stadium,"12 mph, In From CF"
Brandon Woodruff,Milwaukee Brewers,Partly Cloudy,2023-08-30,2,3,1,0,2,716779,Kyle Hendricks,Chicago Cubs,67,Wrigley Field,"16 mph, L To R"
Patrick Corbin,Washington Nationals,Partly Cloudy,2023-08-30,0,7,1,0,2,716785,Chris Bassitt,Toronto Blue Jays,67,Rogers Centre,"12 mph, In From CF"
Hunter Greene,Cincinnati Reds,Sunny,2023-08-30,4,1,0,0,0,716789,Logan Webb,San Francisco Giants,73,Oracle Park,"6 mph, Out To CF"
Framber Valdez,Houston Astros,Cloudy,2023-08-30,7,4,0,0,0,716794,Kutter Crawford,Boston Red Sox,78,Fenway Park,"2 mph, Out To RF"
Zach Neal,Oakland Athletics,Cloudy,2023-08-30,4,5,0,0,0,716788,Bryce Miller,Seattle Mariners,69,T-Mobile Park,"5 mph, Out To LF"
Dane Dunning,Texas Rangers,Partly Cloudy,2023-08-30,5,6,0,0,0,716783,Denyi Reyes,New York Mets,81,Citi Field,"11 mph, L To R"
Zach Eflin,Tampa Bay Rays,Roof Closed,2023-08-30,3,0,0,0,0,716778,Jesús Luzardo,Miami Marlins,72,loanDepot park,"0 mph, None"
Gerrit Cole,New York Yankees,Clear,2023-08-30,6,2,1,2,0,716781,Brendan White,Detroit Tigers,64,Comerica Park,"8 mph, L To R"
Andre Jackson,Pittsburgh Pirates,Clear,2023-08-30,4,1,1,1,0,716780,Angel Zerpa,Kansas City Royals,83,Kauffman Stadium,"9 mph, R To L"
Darius Vines,Atlanta Braves,Clear,2023-08-30,7,3,0,0,0,716773,Kyle Freeland,Colorado Rockies,91,Coors Field,"3 mph, Out To LF"
Brandon Pfaadt,Arizona Diamondbacks,Clear,2023-08-30,0,7,0,0,0,716774,Ryan Pepiot,Los Angeles Dodgers,82,Dodger Stadium,"5 mph, L To R"
Clarke Schmidt,New York Yankees,Sunny,2023-08-31,3,4,0,0,0,716775,Matt Manning,Detroit Tigers,68,Comerica Park,"6 mph, In From LF"
Braxton Garrett,Miami Marlins,Clear,2023-08-31,6,1,1,1,0,716776,Joan Adon,Washington Nationals,78,Nationals Park,"8 mph, In From RF"
Jakob Junis,San Francisco Giants,Partly Cloudy,2023-08-31,7,2,0,0,0,716777,Pedro Avila,San Diego Padres,71,Petco Park,"6 mph, L To R"
Spencer Strider,Atlanta Braves,Clear,2023-08-31,8,7,1,0,1,716768,Lance Lynn,Los Angeles Dodgers,78,Dodger Stadium,"4 mph, Out To RF"
Jordan Wicks,Chicago Cubs,Sunny,2023-09-01,6,2,0,0,0,718700,Graham Ashcraft,Cincinnati Reds,80,Great American Ball Park,"3 mph, Varies"
Jose Cuas,Chicago Cubs,Clear,2023-09-01,2,3,0,0,0,716770,Lyon Richardson,Cincinnati Reds,84,Great American Ball Park,"6 mph, Varies"
Eury Pérez,Miami Marlins,Clear,2023-09-01,8,5,1,1,1,716771,Jake Irvin,Washington Nationals,75,Nationals Park,"3 mph, Out To LF"
Logan Gilbert,Seattle Mariners,Clear,2023-09-01,1,2,0,0,0,716769,Kodai Senga,New York Mets,72,Citi Field,"6 mph, Out To LF"
Tyler Glasnow,Tampa Bay Rays,Clear,2023-09-01,2,3,1,1,0,716767,Cal Quantrill,Cleveland Guardians,73,Progressive Field,"15 mph, In From RF"
Joe Ryan,Minnesota Twins,Roof Closed,2023-09-01,5,1,0,0,0,716772,Max Scherzer,Texas Rangers,74,Globe Life Field,"0 mph, None"
James Paxton,Boston Red Sox,Clear,2023-09-01,2,13,1,0,2,716764,Jordan Lyles,Kansas City Royals,87,Kauffman Stadium,"7 mph, R To L"
Eduardo Rodriguez,Detroit Tigers,Clear,2023-09-01,4,2,0,0,0,716762,Touki Toussaint,Chicago White Sox,77,Guaranteed Rate Field,"8 mph, In From RF"
Carlos Rodón,New York Yankees,Roof Closed,2023-09-01,6,2,1,3,0,716763,Justin Verlander,Houston Astros,73,Minute Maid Park,"0 mph, None"
Zack Wheeler,Philadelphia Phillies,Clear,2023-09-01,5,7,1,1,0,716765,Freddy Peralta,Milwaukee Brewers,77,American Family Field,"5 mph, In From RF"
Mitch Keller,Pittsburgh Pirates,Clear,2023-09-01,4,2,0,0,0,716766,Dakota Hudson,St. Louis Cardinals,80,Busch Stadium,"7 mph, In From LF"
Hyun Jin Ryu,Toronto Blue Jays,Clear,2023-09-01,13,9,0,0,0,716759,Chris Flexen,Colorado Rockies,95,Coors Field,"9 mph, Out To CF"
Cole Irvin,Baltimore Orioles,Roof Closed,2023-09-01,2,4,1,1,2,716756,Zach Davies,Arizona Diamondbacks,74,Chase Field,"0 mph, None"
Patrick Sandoval,Los Angeles Angels,Cloudy,2023-09-01,2,9,0,0,0,716758,JP Sears,Oakland Athletics,65,Oakland Coliseum,"14 mph, Out To RF"
Tristan Beck,San Francisco Giants,Partly Cloudy,2023-09-01,3,7,1,1,3,716761,Michael Wacha,San Diego Padres,72,Petco Park,"10 mph, L To R"
Max Fried,Atlanta Braves,Cloudy,2023-09-01,6,3,0,0,0,716757,Julio Urías,Los Angeles Dodgers,73,Dodger Stadium,"7 mph, L To R"
Johnny Cueto,Miami Marlins,Sunny,2023-09-02,11,5,1,1,0,716760,Trevor Williams,Washington Nationals,84,Nationals Park,"6 mph, Out To LF"
Griffin Canning,Los Angeles Angels,Cloudy,2023-09-02,1,2,1,1,0,716755,Paul Blackburn,Oakland Athletics,72,Oakland Coliseum,"9 mph, Out To RF"
Zack Littell,Tampa Bay Rays,Partly Cloudy,2023-09-02,6,7,1,1,1,716754,Logan Allen,Cleveland Guardians,79,Progressive Field,"0 mph, Calm"
Javier Assad,Chicago Cubs,Clear,2023-09-02,1,2,0,0,0,716753,Andrew Abbott,Cincinnati Reds,87,Great American Ball Park,"7 mph, Out To LF"
Tanner Houck,Boston Red Sox,Clear,2023-09-02,9,5,1,3,0,716750,Alec Marsh,Kansas City Royals,94,Kauffman Stadium,"8 mph, R To L"
Luis Castillo,Seattle Mariners,Partly Cloudy,2023-09-02,8,7,0,0,0,716751,David Peterson,New York Mets,71,Citi Field,"10 mph, Out To LF"
Reese Olson,Detroit Tigers,Partly Cloudy,2023-09-02,10,0,1,4,0,716749,Mike Clevinger,Chicago White Sox,86,Guaranteed Rate Field,"11 mph, Out To LF"
Luis Severino,New York Yankees,Roof Closed,2023-09-02,5,4,0,0,0,716746,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Thomas Hatch,Pittsburgh Pirates,Clear,2023-09-02,7,6,0,0,0,716744,Drew Rom,St. Louis Cardinals,87,Busch Stadium,"10 mph, R To L"
Dallas Keuchel,Minnesota Twins,Roof Closed,2023-09-02,9,7,1,0,2,716752,Jordan Montgomery,Texas Rangers,74,Globe Life Field,"0 mph, None"
Aaron Nola,Philadelphia Phillies,Cloudy,2023-09-02,5,7,1,1,0,716745,Colin Rea,Milwaukee Brewers,85,American Family Field,"15 mph, In From RF"
Kyle Bradish,Baltimore Orioles,Roof Closed,2023-09-02,7,3,0,0,0,716747,Slade Cecconi,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Yusei Kikuchi,Toronto Blue Jays,Cloudy,2023-09-02,7,8,1,4,0,716748,Ty Blach,Colorado Rockies,95,Coors Field,"9 mph, In From LF"
Kyle Harrison,San Francisco Giants,Clear,2023-09-02,1,6,1,0,1,716743,Blake Snell,San Diego Padres,76,Petco Park,"6 mph, L To R"
Bryce Elder,Atlanta Braves,Cloudy,2023-09-02,4,2,0,0,0,716741,Emmet Sheehan,Los Angeles Dodgers,76,Dodger Stadium,"4 mph, L To R"
Jameson Taillon,Chicago Cubs,Sunny,2023-09-03,15,7,1,1,2,716738,Carson Spiers,Cincinnati Reds,84,Great American Ball Park,"8 mph, R To L"
Ranger Suárez,Philadelphia Phillies,Sunny,2023-09-03,4,2,1,0,1,716736,Wade Miley,Milwaukee Brewers,89,American Family Field,"7 mph, R To L"
Sandy Alcantara,Miami Marlins,Sunny,2023-09-03,6,4,1,3,1,716740,Josiah Gray,Washington Nationals,91,Nationals Park,"6 mph, L To R"
George Kirby,Seattle Mariners,Sunny,2023-09-03,3,6,1,0,1,716742,Tylor Megill,New York Mets,87,Citi Field,"3 mph, Out To RF"
Chris Sale,Boston Red Sox,Sunny,2023-09-03,7,3,0,0,0,716739,Taylor Clarke,Kansas City Royals,92,Kauffman Stadium,"11 mph, L To R"
Tarik Skubal,Detroit Tigers,Sunny,2023-09-03,3,2,1,0,2,716734,Michael Kopech,Chicago White Sox,90,Guaranteed Rate Field,"6 mph, R To L"
Johan Oviedo,Pittsburgh Pirates,Partly Cloudy,2023-09-03,4,6,0,0,0,716733,Zack Thompson,St. Louis Cardinals,89,Busch Stadium,"7 mph, In From RF"
Kenta Maeda,Minnesota Twins,Roof Closed,2023-09-03,5,6,1,0,3,716737,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Kevin Gausman,Toronto Blue Jays,Partly Cloudy,2023-09-03,7,5,0,0,0,716730,Chase Anderson,Colorado Rockies,86,Coors Field,"7 mph, Out To LF"
Tyler Anderson,Los Angeles Angels,Partly Cloudy,2023-09-03,6,10,0,0,0,716731,Kyle Muller,Oakland Athletics,71,Oakland Coliseum,"9 mph, Out To RF"
Jack Flaherty,Baltimore Orioles,Roof Closed,2023-09-03,8,5,1,2,1,716732,Zac Gallen,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Alex Cobb,San Francisco Giants,Partly Cloudy,2023-09-03,0,4,1,0,3,716728,Seth Lugo,San Diego Padres,75,Petco Park,"8 mph, L To R"
Taj Bradley,Tampa Bay Rays,Partly Cloudy,2023-09-03,6,2,0,0,0,716729,Xzavion Curry,Cleveland Guardians,84,Progressive Field,"1 mph, Out To RF"
Charlie Morton,Atlanta Braves,Partly Cloudy,2023-09-03,1,3,0,0,0,716725,Bobby Miller,Los Angeles Dodgers,76,Dodger Stadium,"7 mph, L To R"
Michael King,New York Yankees,Roof Closed,2023-09-03,6,1,1,0,1,716735,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Jesse Scholtens,Chicago White Sox,Sunny,2023-09-04,1,12,1,0,1,716681,Cole Ragans,Kansas City Royals,91,Kauffman Stadium,"16 mph, R To L"
Logan Webb,San Francisco Giants,Partly Cloudy,2023-09-04,0,5,0,0,0,716723,Justin Steele,Chicago Cubs,89,Wrigley Field,"4 mph, Out To CF"
J.P. France,Houston Astros,Roof Closed,2023-09-04,13,6,1,0,2,716724,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
José Berríos,Toronto Blue Jays,Sunny,2023-09-04,6,5,0,0,0,716726,Luis Medina,Oakland Athletics,69,Oakland Coliseum,"9 mph, Out To RF"
Peter Lambert,Colorado Rockies,Roof Closed,2023-09-04,2,4,0,0,0,716721,Merrill Kelly,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Bryan Woo,Seattle Mariners,Partly Cloudy,2023-09-04,3,6,1,0,2,716727,Tejay Antone,Cincinnati Reds,92,Great American Ball Park,"7 mph, In From RF"
Brayan Bello,Boston Red Sox,Dome,2023-09-04,7,3,1,0,3,716722,Aaron Civale,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Pablo López,Minnesota Twins,Partly Cloudy,2023-09-04,20,6,1,1,0,716719,Lucas Giolito,Cleveland Guardians,84,Progressive Field,"1 mph, L To R"
Corbin Burnes,Milwaukee Brewers,Partly Cloudy,2023-09-04,2,4,0,0,0,716718,Luis Ortiz,Pittsburgh Pirates,86,PNC Park,"10 mph, Out To CF"
Taijuan Walker,Philadelphia Phillies,Partly Cloudy,2023-09-04,9,7,1,3,1,716720,Rich Hill,San Diego Padres,74,Petco Park,"12 mph, L To R"
Grayson Rodriguez,Baltimore Orioles,Clear,2023-09-04,6,3,0,0,0,716713,Kenny Rosenberg,Los Angeles Angels,74,Angel Stadium,"8 mph, Out To CF"
Sonny Gray,Minnesota Twins,Clear,2023-09-05,8,3,1,2,0,716717,Tanner Bibee,Cleveland Guardians,86,Progressive Field,"3 mph, In From CF"
Brandon Woodruff,Milwaukee Brewers,Partly Cloudy,2023-09-05,7,3,0,0,0,716714,Andre Jackson,Pittsburgh Pirates,90,PNC Park,"5 mph, Out To CF"
Bryce Miller,Seattle Mariners,Partly Cloudy,2023-09-05,6,7,1,2,0,716712,Connor Phillips,Cincinnati Reds,89,Great American Ball Park,"10 mph, Varies"
Kutter Crawford,Boston Red Sox,Dome,2023-09-05,6,8,0,0,0,716716,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Clayton Kershaw,Los Angeles Dodgers,Roof Closed,2023-09-05,3,6,0,0,0,716710,Jesús Luzardo,Miami Marlins,72,loanDepot park,"0 mph, None"
Jose Quintana,New York Mets,Partly Cloudy,2023-09-05,11,5,1,4,1,716715,Patrick Corbin,Washington Nationals,92,Nationals Park,"2 mph, L To R"
Alex Faedo,Detroit Tigers,Partly Cloudy,2023-09-05,1,5,1,0,1,716711,Gerrit Cole,New York Yankees,87,Yankee Stadium,"6 mph, L To R"
Miles Mikolas,St. Louis Cardinals,Partly Cloudy,2023-09-05,10,6,1,0,1,716709,Michael Soroka,Atlanta Braves,84,Truist Park,"4 mph, R To L"
Ryan Walker,San Francisco Giants,Partly Cloudy,2023-09-05,8,11,1,1,0,716708,Kyle Hendricks,Chicago Cubs,84,Wrigley Field,"14 mph, Out To LF"
Dylan Cease,Chicago White Sox,Clear,2023-09-05,6,7,0,0,0,716704,Brady Singer,Kansas City Royals,92,Kauffman Stadium,"12 mph, L To R"
Framber Valdez,Houston Astros,Roof Closed,2023-09-05,14,1,1,3,0,716705,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Dean Kremer,Baltimore Orioles,Cloudy,2023-09-05,5,4,0,0,0,716706,Reid Detmers,Los Angeles Angels,71,Angel Stadium,"7 mph, R To L"
Kyle Freeland,Colorado Rockies,Roof Closed,2023-09-05,3,2,1,1,1,716702,Brandon Pfaadt,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Chris Bassitt,Toronto Blue Jays,Clear,2023-09-05,7,1,0,0,0,716707,Ken Waldichuk,Oakland Athletics,68,Oakland Coliseum,"13 mph, Out To RF"
Michael Lorenzen,Philadelphia Phillies,Cloudy,2023-09-05,0,8,0,0,0,716703,Pedro Avila,San Diego Padres,71,Petco Park,"7 mph, L To R"
Freddy Peralta,Milwaukee Brewers,Sunny,2023-09-06,4,5,1,3,1,716697,Colin Selby,Pittsburgh Pirates,87,PNC Park,"5 mph, Out To LF"
Joe Ryan,Minnesota Twins,Partly Cloudy,2023-09-06,1,2,0,0,0,716700,Gavin Williams,Cleveland Guardians,87,Progressive Field,"12 mph, Out To CF"
Alex Wood,San Francisco Giants,Sunny,2023-09-06,2,8,1,0,3,716699,Jordan Wicks,Chicago Cubs,80,Wrigley Field,"15 mph, Out To CF"
Hyun Jin Ryu,Toronto Blue Jays,Sunny,2023-09-06,2,5,0,0,0,716698,JP Sears,Oakland Athletics,70,Oakland Coliseum,"8 mph, Out To RF"
Chris Flexen,Colorado Rockies,Roof Closed,2023-09-06,5,12,1,4,1,716692,Zach Davies,Arizona Diamondbacks,75,Chase Field,"0 mph, None"
Zack Wheeler,Philadelphia Phillies,Sunny,2023-09-06,5,1,1,1,0,716691,Michael Wacha,San Diego Padres,74,Petco Park,"9 mph, L To R"
Logan Gilbert,Seattle Mariners,Partly Cloudy,2023-09-06,8,4,1,0,1,716693,Lyon Richardson,Cincinnati Reds,83,Great American Ball Park,"10 mph, R To L"
Nick Pivetta,Boston Red Sox,Dome,2023-09-06,1,3,0,0,0,716696,Tyler Glasnow,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Lance Lynn,Los Angeles Dodgers,Roof Closed,2023-09-06,4,11,0,0,0,716695,JT Chargois,Miami Marlins,72,loanDepot park,"0 mph, None"
José Buttó,New York Mets,Clear,2023-09-06,2,3,1,1,0,716701,Joan Adon,Washington Nationals,97,Nationals Park,"1 mph, In From RF"
Matt Manning,Detroit Tigers,Clear,2023-09-06,3,4,1,1,0,716694,Clarke Schmidt,New York Yankees,90,Yankee Stadium,"6 mph, Out To RF"
Dakota Hudson,St. Louis Cardinals,Partly Cloudy,2023-09-06,11,6,1,4,0,716689,Spencer Strider,Atlanta Braves,83,Truist Park,"5 mph, Out To LF"
Touki Toussaint,Chicago White Sox,Clear,2023-09-06,6,4,0,0,0,716688,Jordan Lyles,Kansas City Royals,79,Kauffman Stadium,"10 mph, R To L"
Justin Verlander,Houston Astros,Roof Closed,2023-09-06,12,3,1,2,1,716687,Max Scherzer,Texas Rangers,74,Globe Life Field,"0 mph, None"
Kyle Gibson,Baltimore Orioles,Clear,2023-09-06,10,3,0,0,0,716690,Patrick Sandoval,Los Angeles Angels,77,Angel Stadium,"8 mph, R To L"
Luis Castillo,Seattle Mariners,Dome,2023-09-07,1,0,0,0,0,716683,Zack Littell,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Ryan Pepiot,Los Angeles Dodgers,Roof Closed,2023-09-07,10,0,0,0,0,716682,Braxton Garrett,Miami Marlins,72,loanDepot park,"0 mph, None"
Eduardo Rodriguez,Detroit Tigers,Partly Cloudy,2023-09-07,10,3,1,2,0,716686,Carlos Rodón,New York Yankees,90,Yankee Stadium,"10 mph, R To L"
Adam Wainwright,St. Louis Cardinals,Clear,2023-09-07,5,8,1,0,3,716680,Max Fried,Atlanta Braves,84,Truist Park,"10 mph, R To L"
Ryne Nelson,Arizona Diamondbacks,Cloudy,2023-09-07,6,2,1,1,0,716685,Javier Assad,Chicago Cubs,66,Wrigley Field,"10 mph, In From LF"
Cal Quantrill,Cleveland Guardians,Clear,2023-09-07,2,3,0,0,0,716684,Jhonathan Díaz,Los Angeles Angels,79,Angel Stadium,"6 mph, Out To CF"
Zac Gallen,Arizona Diamondbacks,Overcast,2023-09-08,1,0,0,0,0,716678,Jameson Taillon,Chicago Cubs,66,Wrigley Field,"12 mph, In From LF"
Drew Rom,St. Louis Cardinals,Cloudy,2023-09-08,9,4,1,3,0,716677,Andrew Abbott,Cincinnati Reds,77,Great American Ball Park,"6 mph, Out To RF"
George Kirby,Seattle Mariners,Dome,2023-09-08,4,7,1,0,2,716671,Taj Bradley,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Mike Clevinger,Chicago White Sox,Overcast,2023-09-08,6,0,0,0,0,716675,Reese Olson,Detroit Tigers,67,Comerica Park,"5 mph, Out To RF"
Emmet Sheehan,Los Angeles Dodgers,Partly Cloudy,2023-09-08,8,5,1,2,3,716676,MacKenzie Gore,Washington Nationals,89,Nationals Park,"14 mph, In From LF"
Eury Pérez,Miami Marlins,Cloudy,2023-09-08,3,2,1,0,1,716679,Cristopher Sánchez,Philadelphia Phillies,80,Citizens Bank Park,"11 mph, Out To LF"
Colin Rea,Milwaukee Brewers,Partly Cloudy,2023-09-08,8,2,0,0,0,716670,Luis Severino,New York Yankees,75,Yankee Stadium,"5 mph, Calm"
Collin Snider,Kansas City Royals,Cloudy,2023-09-08,4,5,0,0,0,716673,Yusei Kikuchi,Toronto Blue Jays,68,Rogers Centre,"15 mph, In From CF"
Kyle Bradish,Baltimore Orioles,Cloudy,2023-09-08,11,2,0,0,0,716672,Tanner Houck,Boston Red Sox,82,Fenway Park,"9 mph, Out To LF"
Mitch Keller,Pittsburgh Pirates,Partly Cloudy,2023-09-08,2,8,0,0,0,716674,Bryce Elder,Atlanta Braves,83,Truist Park,"4 mph, Out To LF"
Paul Blackburn,Oakland Athletics,Roof Closed,2023-09-08,6,3,1,1,2,716665,Jordan Montgomery,Texas Rangers,74,Globe Life Field,"0 mph, None"
Blake Snell,San Diego Padres,Roof Closed,2023-09-08,11,2,1,0,1,716669,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Kodai Senga,New York Mets,Clear,2023-09-08,2,5,1,0,1,716666,Dallas Keuchel,Minnesota Twins,75,Target Field,"3 mph, Out To LF"
Logan Allen,Cleveland Guardians,Partly Cloudy,2023-09-08,6,3,0,0,0,716667,Griffin Canning,Los Angeles Angels,86,Angel Stadium,"8 mph, R To L"
Ty Blach,Colorado Rockies,Clear,2023-09-08,8,9,0,0,0,716668,Kyle Harrison,San Francisco Giants,63,Oracle Park,"14 mph, Varies"
Wade Miley,Milwaukee Brewers,Cloudy,2023-09-09,9,2,0,0,0,716659,Michael King,New York Yankees,76,Yankee Stadium,"6 mph, R To L"
David Peterson,New York Mets,Overcast,2023-09-09,4,8,1,2,0,716654,Kenta Maeda,Minnesota Twins,74,Target Field,"6 mph, Out To LF"
Merrill Kelly,Arizona Diamondbacks,Partly Cloudy,2023-09-09,3,2,0,0,0,716660,Justin Steele,Chicago Cubs,70,Wrigley Field,"4 mph, L To R"
James McArthur,Kansas City Royals,Cloudy,2023-09-09,1,5,0,0,0,716661,Kevin Gausman,Toronto Blue Jays,68,Rogers Centre,"12 mph, R To L"
Bobby Miller,Los Angeles Dodgers,Cloudy,2023-09-09,6,7,1,1,1,716662,Jake Irvin,Washington Nationals,72,Nationals Park,"0 mph, Calm"
Trent Thornton,Seattle Mariners,Dome,2023-09-09,5,7,1,3,1,716656,Aaron Civale,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Jack Flaherty,Baltimore Orioles,Cloudy,2023-09-09,13,12,1,0,2,716664,Chris Sale,Boston Red Sox,72,Fenway Park,"2 mph, Out To LF"
Johnny Cueto,Miami Marlins,Partly Cloudy,2023-09-09,4,8,0,0,0,716653,Aaron Nola,Philadelphia Phillies,73,Citizens Bank Park,"5 mph, R To L"
José Ureña,Chicago White Sox,Cloudy,2023-09-09,1,3,0,0,0,716658,Tarik Skubal,Detroit Tigers,67,Comerica Park,"6 mph, L To R"
Zack Thompson,St. Louis Cardinals,Partly Cloudy,2023-09-09,4,3,1,1,0,716655,Carson Spiers,Cincinnati Reds,76,Great American Ball Park,"8 mph, L To R"
Sean Newcomb,Oakland Athletics,Roof Closed,2023-09-09,2,3,0,0,0,716657,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Seth Lugo,San Diego Padres,Roof Closed,2023-09-09,5,7,0,0,0,716649,Cristian Javier,Houston Astros,73,Minute Maid Park,"0 mph, None"
Johan Oviedo,Pittsburgh Pirates,Partly Cloudy,2023-09-09,8,4,0,0,0,716651,Dylan Dodd,Atlanta Braves,80,Truist Park,"4 mph, Calm"
Chase Anderson,Colorado Rockies,Partly Cloudy,2023-09-09,1,9,1,0,2,716663,Logan Webb,San Francisco Giants,67,Oracle Park,"14 mph, Out To CF"
Lucas Giolito,Cleveland Guardians,Partly Cloudy,2023-09-09,2,6,1,1,2,716650,Tyler Anderson,Los Angeles Angels,87,Angel Stadium,"8 mph, Out To LF"
Steven Okert,Miami Marlins,Partly Cloudy,2023-09-10,5,4,1,0,2,716643,Ranger Suárez,Philadelphia Phillies,74,Citizens Bank Park,"3 mph, R To L"
Bryce Miller,Seattle Mariners,Dome,2023-09-10,3,6,1,0,3,716645,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Jesse Scholtens,Chicago White Sox,Overcast,2023-09-10,2,3,0,0,0,716648,Sawyer Gipson-Long,Detroit Tigers,71,Comerica Park,"5 mph, Out To RF"
Grayson Rodriguez,Baltimore Orioles,Rain,2023-09-10,3,7,0,0,0,716652,Brayan Bello,Boston Red Sox,73,Fenway Park,"3 mph, In From RF"
Ryan Yarbrough,Los Angeles Dodgers,Cloudy,2023-09-10,7,3,1,2,0,716647,Trevor Williams,Washington Nationals,80,Nationals Park,"1 mph, Out To LF"
Luis Ortiz,Pittsburgh Pirates,Partly Cloudy,2023-09-10,2,5,0,0,0,716644,Allan Winans,Atlanta Braves,83,Truist Park,"3 mph, L To R"
Corbin Burnes,Milwaukee Brewers,Cloudy,2023-09-10,3,4,0,0,0,716646,Gerrit Cole,New York Yankees,70,Yankee Stadium,"6 mph, Varies"
Cole Ragans,Kansas City Royals,Partly Cloudy,2023-09-10,2,5,0,0,0,716641,José Berríos,Toronto Blue Jays,70,Rogers Centre,"12 mph, R To L"
Miles Mikolas,St. Louis Cardinals,Partly Cloudy,2023-09-10,1,7,0,0,0,716642,Hunter Greene,Cincinnati Reds,76,Great American Ball Park,"4 mph, Varies"
Matt Waldron,San Diego Padres,Roof Closed,2023-09-10,2,12,0,0,0,716640,J.P. France,Houston Astros,73,Minute Maid Park,"0 mph, None"
Tylor Megill,New York Mets,Cloudy,2023-09-10,2,0,0,0,0,716639,Pablo López,Minnesota Twins,69,Target Field,"9 mph, L To R"
Joe Mantiply,Arizona Diamondbacks,Sunny,2023-09-10,2,5,1,0,1,716638,Kyle Hendricks,Chicago Cubs,75,Wrigley Field,"6 mph, In From RF"
Luis Medina,Oakland Athletics,Roof Closed,2023-09-10,4,9,1,0,3,716637,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Tanner Bibee,Cleveland Guardians,Partly Cloudy,2023-09-10,1,2,1,0,1,716633,Kenny Rosenberg,Los Angeles Angels,88,Angel Stadium,"4 mph, R To L"
Peter Lambert,Colorado Rockies,Clear,2023-09-10,3,6,0,0,0,716634,Keaton Winn,San Francisco Giants,67,Oracle Park,"15 mph, Out To CF"
Charlie Morton,Atlanta Braves,Sunny,2023-09-11,10,8,1,1,0,717664,Taijuan Walker,Philadelphia Phillies,78,Citizens Bank Park,"4 mph, Out To CF"
Kyle Wright,Atlanta Braves,Cloudy,2023-09-11,5,7,1,0,4,716590,Michael Lorenzen,Philadelphia Phillies,76,Citizens Bank Park,"8 mph, L To R"
Patrick Corbin,Washington Nationals,Clear,2023-09-11,6,2,0,0,0,716635,Andre Jackson,Pittsburgh Pirates,77,PNC Park,"3 mph, Out To CF"
Dakota Hudson,St. Louis Cardinals,Cloudy,2023-09-11,5,11,1,1,0,716636,Dean Kremer,Baltimore Orioles,85,Oriole Park at Camden Yards,"4 mph, In From LF"
Dane Dunning,Texas Rangers,Clear,2023-09-11,10,4,0,0,0,716630,Chris Bassitt,Toronto Blue Jays,72,Rogers Centre,"7 mph, Out To LF"
Zach Davies,Arizona Diamondbacks,Partly Cloudy,2023-09-11,4,3,0,0,0,716627,Jose Quintana,New York Mets,73,Citi Field,"3 mph, In From LF"
Tyler Glasnow,Tampa Bay Rays,Partly Cloudy,2023-09-11,7,4,1,1,0,716629,Sonny Gray,Minnesota Twins,72,Target Field,"6 mph, Out To LF"
Jesús Luzardo,Miami Marlins,Roof Closed,2023-09-11,0,12,1,0,1,716626,Brandon Woodruff,Milwaukee Brewers,70,American Family Field,"0 mph, None"
Mason Miller,Oakland Athletics,Roof Closed,2023-09-11,4,0,0,0,0,716624,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Jordan Wicks,Chicago Cubs,Partly Cloudy,2023-09-11,5,4,1,0,1,716625,Kyle Freeland,Colorado Rockies,66,Coors Field,"0 mph, Calm"
Reid Detmers,Los Angeles Angels,Clear,2023-09-11,8,5,1,0,3,716623,Logan Gilbert,Seattle Mariners,69,T-Mobile Park,"4 mph, L To R"
