away_pitcher,away_team,condition,date,final_score_away,final_score_home,first_inning_run_scored,first_inning_runs_away,first_inning_runs_home,game_id,home_pitcher,home_team,temperature,venue,wind
Kyle Hendricks,Chicago Cubs,Sunny,2024-06-30,1,7,1,1,0,745971,Freddy Peralta,Milwaukee Brewers,67,American Family Field,"6 mph, L To R"
Hunter Greene,Cincinnati Reds,Sunny,2024-06-30,0,2,0,0,0,745154,Lance Lynn,St. Louis Cardinals,81,Busch Stadium,"9 mph, In From LF"
James Paxton,Los Angeles Dodgers,Sunny,2024-06-30,4,10,1,0,1,745320,Spencer Bivens,San Francisco Giants,71,Oracle Park,"15 mph, Varies"
Casey Mize,Detroit Tigers,Partly Cloudy,2024-06-30,7,6,1,1,0,746209,Tyler Anderson,Los Angeles Angels,87,Angel Stadium,"6 mph, Out To CF"
Luis Medina,Oakland Athletics,Roof Closed,2024-06-30,1,5,0,0,0,747182,Brandon Pfaadt,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Joe Ryan,Minnesota Twins,Partly Cloudy,2024-06-30,5,3,1,1,0,745243,Luis Castillo,Seattle Mariners,68,T-Mobile Park,"4 mph, Out To RF"
Andrew Heaney,Texas Rangers,Partly Cloudy,2024-06-30,11,2,0,0,0,747016,Cole Irvin,Baltimore Orioles,93,Oriole Park at Camden Yards,"4 mph, Out To CF"
Hunter Brown,Houston Astros,Sunny,2024-07-01,3,1,0,0,0,744914,Yariel Rodríguez,Toronto Blue Jays,69,Rogers Centre,"8 mph, Out To CF"
David Peterson,New York Mets,Partly Cloudy,2024-07-01,9,7,0,0,0,744840,MacKenzie Gore,Washington Nationals,80,Nationals Park,"8 mph, In From LF"
Rob Zastryzny,Milwaukee Brewers,Partly Cloudy,2024-07-01,7,8,0,0,0,746535,Austin Gomber,Colorado Rockies,84,Coors Field,"10 mph, In From CF"
Kyle Gibson,St. Louis Cardinals,Clear,2024-07-02,7,4,0,0,0,745482,Mitch Keller,Pittsburgh Pirates,87,PNC Park,"10 mph, Out To RF"
Chris Flexen,Chicago White Sox,Partly Cloudy,2024-07-02,6,7,1,1,0,746623,Carlos Carrasco,Cleveland Guardians,83,Progressive Field,"5 mph, R To L"
Kutter Crawford,Boston Red Sox,Roof Closed,2024-07-02,8,3,1,2,0,746047,Valente Bellozo,Miami Marlins,72,loanDepot park,"0 mph, None"
Sean Manaea,New York Mets,Clear,2024-07-02,7,2,0,0,0,744838,DJ Herz,Washington Nationals,83,Nationals Park,"7 mph, R To L"
Graham Ashcraft,Cincinnati Reds,Partly Cloudy,2024-07-02,5,4,0,0,0,745730,Luis Gil,New York Yankees,79,Yankee Stadium,"9 mph, R To L"
Spencer Arrighetti,Houston Astros,Cloudy,2024-07-02,6,7,1,0,1,744913,José Berríos,Toronto Blue Jays,68,Rogers Centre,"11 mph, R To L"
Hayden Birdsong,San Francisco Giants,Clear,2024-07-02,5,3,0,0,0,747102,Reynaldo López,Atlanta Braves,89,Truist Park,"10 mph, L To R"
Tarik Skubal,Detroit Tigers,Overcast,2024-07-02,3,5,0,0,0,745886,Simeon Woods Richardson,Minnesota Twins,72,Target Field,"4 mph, R To L"
Dylan Cease,San Diego Padres,Roof Closed,2024-07-02,0,7,1,0,2,744999,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Michael Mercado,Philadelphia Phillies,Partly Cloudy,2024-07-02,6,4,0,0,0,746860,Hayden Wesneski,Chicago Cubs,83,Wrigley Field,"15 mph, Out To LF"
Zack Littell,Tampa Bay Rays,Cloudy,2024-07-02,5,1,0,0,0,746282,Brady Singer,Kansas City Royals,92,Kauffman Stadium,"13 mph, R To L"
Dallas Keuchel,Milwaukee Brewers,Partly Cloudy,2024-07-02,4,3,0,0,0,746537,Ryan Feltner,Colorado Rockies,87,Coors Field,"7 mph, In From CF"
José Soriano,Los Angeles Angels,Clear,2024-07-02,5,7,0,0,0,745647,Mitch Spence,Oakland Athletics,85,Oakland Coliseum,"11 mph, Out To RF"
Grayson Rodriguez,Baltimore Orioles,Partly Cloudy,2024-07-02,2,0,0,0,0,745240,George Kirby,Seattle Mariners,69,T-Mobile Park,"4 mph, L To R"
Joe Mantiply,Arizona Diamondbacks,Clear,2024-07-02,5,6,1,0,1,746133,Bobby Miller,Los Angeles Dodgers,75,Dodger Stadium,"8 mph, Out To RF"
Miles Mikolas,St. Louis Cardinals,Partly Cloudy,2024-07-03,4,5,0,0,0,745487,Jared Jones,Pittsburgh Pirates,91,PNC Park,"13 mph, Out To LF"
Erick Fedde,Chicago White Sox,Partly Cloudy,2024-07-03,8,2,1,1,0,746617,Gavin Williams,Cleveland Guardians,85,Progressive Field,"3 mph, L To R"
Brayan Bello,Boston Red Sox,Roof Closed,2024-07-03,7,2,1,0,1,746045,Trevor Rogers,Miami Marlins,72,loanDepot park,"0 mph, None"
Christian Scott,New York Mets,Partly Cloudy,2024-07-03,5,7,0,0,0,744837,Mitchell Parker,Washington Nationals,86,Nationals Park,"4 mph, Out To LF"
Andrew Abbott,Cincinnati Reds,Clear,2024-07-03,3,2,0,0,0,745728,Carlos Rodón,New York Yankees,77,Yankee Stadium,"13 mph, R To L"
Ronel Blanco,Houston Astros,Cloudy,2024-07-03,9,2,1,0,1,744915,Yusei Kikuchi,Toronto Blue Jays,79,Rogers Centre,"10 mph, Out To RF"
Jordan Hicks,San Francisco Giants,Partly Cloudy,2024-07-03,1,3,0,0,0,747100,Chris Sale,Atlanta Braves,90,Truist Park,"8 mph, L To R"
Adam Mazur,San Diego Padres,Roof Closed,2024-07-03,6,4,0,0,0,744998,Jon Gray,Texas Rangers,74,Globe Life Field,"0 mph, None"
Zack Wheeler,Philadelphia Phillies,Partly Cloudy,2024-07-03,5,3,0,0,0,746858,Shota Imanaga,Chicago Cubs,84,Wrigley Field,"4 mph, R To L"
Ryan Pepiot,Tampa Bay Rays,Rain,2024-07-03,2,4,1,1,0,746283,Michael Wacha,Kansas City Royals,76,Kauffman Stadium,"7 mph, R To L"
Keider Montero,Detroit Tigers,Partly Cloudy,2024-07-03,9,2,0,0,0,745888,David Festa,Minnesota Twins,83,Target Field,"8 mph, Out To CF"
Colin Rea,Milwaukee Brewers,Clear,2024-07-03,3,0,1,1,0,746534,Dakota Hudson,Colorado Rockies,91,Coors Field,"10 mph, In From LF"
Davis Daniel,Los Angeles Angels,Clear,2024-07-03,0,5,0,0,0,745643,Joey Estes,Oakland Athletics,84,Oakland Coliseum,"9 mph, Out To RF"
Cristian Mena,Arizona Diamondbacks,Clear,2024-07-03,12,4,1,1,4,746128,Gavin Stone,Los Angeles Dodgers,74,Dodger Stadium,"9 mph, Out To RF"
Dean Kremer,Baltimore Orioles,Clear,2024-07-03,4,1,0,0,0,745234,Logan Gilbert,Seattle Mariners,71,T-Mobile Park,"1 mph, In From LF"
Jose Quintana,New York Mets,Partly Cloudy,2024-07-04,0,1,0,0,0,744834,Jake Irvin,Washington Nationals,87,Nationals Park,"3 mph, Out To LF"
Andre Pallante,St. Louis Cardinals,Cloudy,2024-07-04,3,2,0,0,0,745484,Martín Pérez,Pittsburgh Pirates,82,PNC Park,"4 mph, Out To LF"
Frankie Montas,Cincinnati Reds,Partly Cloudy,2024-07-04,8,4,0,0,0,745726,Marcus Stroman,New York Yankees,83,Yankee Stadium,"8 mph, L To R"
Framber Valdez,Houston Astros,Sunny,2024-07-04,5,3,1,3,3,744912,Chris Bassitt,Toronto Blue Jays,79,Rogers Centre,"6 mph, Out To RF"
Jared Shuster,Chicago White Sox,Cloudy,2024-07-04,4,8,1,0,1,746619,Ben Lively,Cleveland Guardians,80,Progressive Field,"3 mph, Calm"
Nick Pivetta,Boston Red Sox,Roof Closed,2024-07-04,6,5,1,1,0,746043,Kyle Tyler,Miami Marlins,72,loanDepot park,"0 mph, None"
Cristopher Sánchez,Philadelphia Phillies,Cloudy,2024-07-04,2,10,1,1,0,746857,Jameson Taillon,Chicago Cubs,80,Wrigley Field,"1 mph, In From RF"
Michael King,San Diego Padres,Roof Closed,2024-07-04,3,1,0,0,0,744996,Max Scherzer,Texas Rangers,74,Globe Life Field,"0 mph, None"
Roansy Contreras,Los Angeles Angels,Sunny,2024-07-04,0,5,0,0,0,745641,JP Sears,Oakland Athletics,81,Oakland Coliseum,"8 mph, Out To RF"
Corbin Burnes,Baltimore Orioles,Sunny,2024-07-04,3,7,0,0,0,745236,Bryce Miller,Seattle Mariners,70,T-Mobile Park,"3 mph, Out To RF"
Logan Webb,San Francisco Giants,Cloudy,2024-07-04,4,2,1,0,2,747103,Charlie Morton,Atlanta Braves,89,Truist Park,"6 mph, In From LF"
Zach Eflin,Tampa Bay Rays,Clear,2024-07-04,10,8,1,2,0,746285,Alec Marsh,Kansas City Royals,83,Kauffman Stadium,"9 mph, L To R"
Tobias Myers,Milwaukee Brewers,Partly Cloudy,2024-07-04,3,4,1,0,1,746532,Cal Quantrill,Colorado Rockies,82,Coors Field,"4 mph, R To L"
Zac Gallen,Arizona Diamondbacks,Clear,2024-07-04,9,3,1,2,0,746126,Landon Knack,Los Angeles Dodgers,76,Dodger Stadium,"8 mph, Out To CF"
Griffin Canning,Los Angeles Angels,Partly Cloudy,2024-07-05,1,5,1,0,2,746859,Justin Steele,Chicago Cubs,85,Wrigley Field,"15 mph, Out To CF"
Luis Severino,New York Mets,Cloudy,2024-07-05,2,14,0,0,0,745479,Paul Skenes,Pittsburgh Pirates,84,PNC Park,"10 mph, Out To LF"
Sonny Gray,St. Louis Cardinals,Partly Cloudy,2024-07-05,7,6,1,0,2,744836,Patrick Corbin,Washington Nationals,96,Nationals Park,"4 mph, Out To LF"
Tanner Houck,Boston Red Sox,Partly Cloudy,2024-07-05,5,3,0,0,0,745725,Nestor Cortes,New York Yankees,83,Yankee Stadium,"12 mph, R To L"
Reese Olson,Detroit Tigers,Partly Cloudy,2024-07-05,5,4,0,0,0,746693,Carson Spiers,Cincinnati Reds,80,Great American Ball Park,"6 mph, Out To LF"
Erik Miller,San Francisco Giants,Partly Cloudy,2024-07-05,4,2,1,3,0,746620,Tanner Bibee,Cleveland Guardians,74,Progressive Field,"2 mph, R To L"
Drew Thorpe,Chicago White Sox,Roof Closed,2024-07-05,3,2,0,0,0,746046,Bryan Hoeing,Miami Marlins,72,loanDepot park,"0 mph, None"
Aaron Nola,Philadelphia Phillies,Cloudy,2024-07-05,8,6,0,0,0,747097,Max Fried,Atlanta Braves,79,Truist Park,"2 mph, Calm"
Shane Baz,Tampa Bay Rays,Roof Closed,2024-07-05,0,3,0,0,0,744992,Michael Lorenzen,Texas Rangers,74,Globe Life Field,"0 mph, None"
Cole Ragans,Kansas City Royals,Partly Cloudy,2024-07-05,2,4,1,1,0,746533,Kyle Freeland,Colorado Rockies,79,Coors Field,"6 mph, R To L"
Shawn Dubin,Houston Astros,Clear,2024-07-05,13,12,0,0,0,745884,Pablo López,Minnesota Twins,75,Target Field,"7 mph, L To R"
Albert Suárez,Baltimore Orioles,Clear,2024-07-05,3,2,1,1,1,745639,Hogan Harris,Oakland Athletics,76,Oakland Coliseum,"11 mph, Out To RF"
Slade Cecconi,Arizona Diamondbacks,Clear,2024-07-05,8,10,1,2,0,745398,Randy Vásquez,San Diego Padres,70,Petco Park,"7 mph, L To R"
Kevin Gausman,Toronto Blue Jays,Clear,2024-07-05,1,2,0,0,0,745237,Luis Castillo,Seattle Mariners,78,T-Mobile Park,"3 mph, L To R"
Aaron Civale,Milwaukee Brewers,Clear,2024-07-05,5,8,1,0,1,746127,Tyler Glasnow,Los Angeles Dodgers,82,Dodger Stadium,"5 mph, L To R"
Josh Winckowski,Boston Red Sox,Partly Cloudy,2024-07-06,4,14,1,0,1,745724,Gerrit Cole,New York Yankees,86,Yankee Stadium,"5 mph, R To L"
Hunter Brown,Houston Astros,Partly Cloudy,2024-07-06,3,9,1,0,2,745885,Joe Ryan,Minnesota Twins,78,Target Field,"6 mph, Out To LF"
Tyler Anderson,Los Angeles Angels,Sunny,2024-07-06,7,0,1,1,0,746856,Kyle Hendricks,Chicago Cubs,76,Wrigley Field,"6 mph, In From RF"
David Peterson,New York Mets,Partly Cloudy,2024-07-06,5,2,0,0,0,745476,Bailey Falter,Pittsburgh Pirates,86,PNC Park,"13 mph, Out To CF"
Lance Lynn,St. Louis Cardinals,Partly Cloudy,2024-07-06,6,14,1,0,4,744835,MacKenzie Gore,Washington Nationals,97,Nationals Park,"2 mph, R To L"
Taj Bradley,Tampa Bay Rays,Roof Closed,2024-07-06,3,4,0,0,0,744995,Andrew Heaney,Texas Rangers,74,Globe Life Field,"0 mph, None"
Cade Povich,Baltimore Orioles,Sunny,2024-07-06,8,19,1,0,3,745642,Luis Medina,Oakland Athletics,82,Oakland Coliseum,"6 mph, Varies"
Alex Faedo,Detroit Tigers,Partly Cloudy,2024-07-06,5,3,0,0,0,746694,Hunter Greene,Cincinnati Reds,85,Great American Ball Park,"9 mph, Out To LF"
Kyle Harrison,San Francisco Giants,Partly Cloudy,2024-07-06,4,5,1,0,3,746615,Logan Allen,Cleveland Guardians,79,Progressive Field,"3 mph, In From CF"
Yariel Rodríguez,Toronto Blue Jays,Sunny,2024-07-06,5,4,0,0,0,745235,Emerson Hancock,Seattle Mariners,78,T-Mobile Park,"4 mph, Out To RF"
Garrett Crochet,Chicago White Sox,Roof Closed,2024-07-06,3,4,1,1,0,746044,Yonny Chirinos,Miami Marlins,72,loanDepot park,"0 mph, None"
Ranger Suárez,Philadelphia Phillies,Cloudy,2024-07-06,1,5,1,0,3,747099,Spencer Schwellenbach,Atlanta Braves,75,Truist Park,"4 mph, In From CF"
Freddy Peralta,Milwaukee Brewers,Sunny,2024-07-06,3,5,1,1,3,746129,James Paxton,Los Angeles Dodgers,85,Dodger Stadium,"7 mph, Out To RF"
Seth Lugo,Kansas City Royals,Partly Cloudy,2024-07-06,1,3,0,0,0,746529,Austin Gomber,Colorado Rockies,89,Coors Field,"12 mph, L To R"
Brandon Pfaadt,Arizona Diamondbacks,Clear,2024-07-06,7,5,1,0,1,745395,Matt Waldron,San Diego Padres,73,Petco Park,"7 mph, L To R"
Sean Manaea,New York Mets,Clear,2024-07-07,3,2,0,0,0,745477,Luis Ortiz,Pittsburgh Pirates,87,PNC Park,"3 mph, Out To LF"
Kyle Gibson,St. Louis Cardinals,Partly Cloudy,2024-07-07,8,3,0,0,0,744832,DJ Herz,Washington Nationals,93,Nationals Park,"1 mph, L To R"
Michael Mercado,Philadelphia Phillies,Partly Cloudy,2024-07-07,0,6,0,0,0,747098,Reynaldo López,Atlanta Braves,88,Truist Park,"4 mph, L To R"
Tarik Skubal,Detroit Tigers,Partly Cloudy,2024-07-07,5,1,0,0,0,746691,Graham Ashcraft,Cincinnati Reds,86,Great American Ball Park,"3 mph, Out To LF"
Hayden Birdsong,San Francisco Giants,Sunny,2024-07-07,4,5,0,0,0,746616,Carlos Carrasco,Cleveland Guardians,80,Progressive Field,"9 mph, L To R"
Jonathan Cannon,Chicago White Sox,Roof Closed,2024-07-07,4,7,0,0,0,746039,Edward Cabrera,Miami Marlins,72,loanDepot park,"0 mph, None"
Spencer Arrighetti,Houston Astros,Partly Cloudy,2024-07-07,2,3,0,0,0,745883,Simeon Woods Richardson,Minnesota Twins,77,Target Field,"6 mph, Out To CF"
José Soriano,Los Angeles Angels,Cloudy,2024-07-07,0,5,0,0,0,746855,Hayden Wesneski,Chicago Cubs,87,Wrigley Field,"4 mph, Out To CF"
Zack Littell,Tampa Bay Rays,Roof Closed,2024-07-07,2,13,1,0,1,744993,Nathan Eovaldi,Texas Rangers,74,Globe Life Field,"0 mph, None"
Brady Singer,Kansas City Royals,Partly Cloudy,2024-07-07,10,1,0,0,0,746530,Tanner Gordon,Colorado Rockies,76,Coors Field,"9 mph, R To L"
Grayson Rodriguez,Baltimore Orioles,Sunny,2024-07-07,6,3,1,4,0,745637,Mitch Spence,Oakland Athletics,76,Oakland Coliseum,"10 mph, Varies"
Ryne Nelson,Arizona Diamondbacks,Sunny,2024-07-07,9,1,1,1,1,745391,Dylan Cease,San Diego Padres,75,Petco Park,"8 mph, L To R"
José Berríos,Toronto Blue Jays,Sunny,2024-07-07,5,4,0,0,0,745233,George Kirby,Seattle Mariners,74,T-Mobile Park,"5 mph, In From LF"
Dallas Keuchel,Milwaukee Brewers,Sunny,2024-07-07,9,2,0,0,0,746122,Justin Wrobleski,Los Angeles Dodgers,82,Dodger Stadium,"6 mph, Out To CF"
Kutter Crawford,Boston Red Sox,Partly Cloudy,2024-07-07,3,0,0,0,0,745723,Luis Gil,New York Yankees,88,Yankee Stadium,"8 mph, R To L"
Christian Scott,New York Mets,Sunny,2024-07-08,2,8,0,0,0,745480,Mitch Keller,Pittsburgh Pirates,88,PNC Park,"3 mph, Out To LF"
Miles Mikolas,St. Louis Cardinals,Partly Cloudy,2024-07-08,6,0,0,0,0,744833,Mitchell Parker,Washington Nationals,96,Nationals Park,"5 mph, Out To LF"
Gavin Williams,Cleveland Guardians,Partly Cloudy,2024-07-08,0,1,0,0,0,746455,Keider Montero,Detroit Tigers,88,Comerica Park,"12 mph, In From CF"
Ryan Feltner,Colorado Rockies,Partly Cloudy,2024-07-08,0,6,0,0,0,746692,Andrew Abbott,Cincinnati Reds,87,Great American Ball Park,"7 mph, R To L"
Chris Paddack,Minnesota Twins,Partly Cloudy,2024-07-08,8,6,1,1,0,746771,Chris Flexen,Chicago White Sox,84,Guaranteed Rate Field,"9 mph, Out To CF"
Jon Gray,Texas Rangers,Clear,2024-07-08,9,4,1,2,0,746208,Davis Daniel,Los Angeles Angels,78,Angel Stadium,"10 mph, R To L"
Bryce Elder,Atlanta Braves,Roof Closed,2024-07-08,5,4,1,1,0,747181,Yilber Díaz,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Jameson Taillon,Chicago Cubs,Cloudy,2024-07-09,9,2,1,1,0,747014,Dean Kremer,Baltimore Orioles,91,Oriole Park at Camden Yards,"7 mph, Out To LF"
Ben Lively,Cleveland Guardians,Cloudy,2024-07-09,9,8,1,3,0,746451,Kenta Maeda,Detroit Tigers,83,Comerica Park,"6 mph, R To L"
Bobby Miller,Los Angeles Dodgers,Cloudy,2024-07-09,1,10,0,0,0,745557,Zack Wheeler,Philadelphia Phillies,93,Citizens Bank Park,"11 mph, Out To CF"
Carlos Rodón,New York Yankees,Dome,2024-07-09,3,5,1,1,4,745074,Ryan Pepiot,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Cal Quantrill,Colorado Rockies,Overcast,2024-07-09,6,12,0,0,0,746690,Nick Lodolo,Cincinnati Reds,85,Great American Ball Park,"6 mph, In From LF"
Jake Irvin,Washington Nationals,Cloudy,2024-07-09,5,7,0,0,0,745803,Jose Quintana,New York Mets,83,Citi Field,"10 mph, Out To LF"
Joey Estes,Oakland Athletics,Clear,2024-07-09,9,12,1,2,3,746937,Brayan Bello,Boston Red Sox,86,Fenway Park,"11 mph, Out To RF"
Trevor Rogers,Miami Marlins,Roof Closed,2024-07-09,3,4,1,1,0,746368,Ronel Blanco,Houston Astros,73,Minute Maid Park,"0 mph, None"
Josh Fleming,Pittsburgh Pirates,Cloudy,2024-07-09,12,2,0,0,0,745968,Colin Rea,Milwaukee Brewers,73,American Family Field,"5 mph, In From RF"
Max Scherzer,Texas Rangers,Clear,2024-07-09,5,4,1,1,0,746206,Roansy Contreras,Los Angeles Angels,81,Angel Stadium,"8 mph, Out To CF"
Logan Gilbert,Seattle Mariners,Clear,2024-07-09,8,3,1,1,0,745393,Adam Mazur,San Diego Padres,72,Petco Park,"8 mph, L To R"
Chris Sale,Atlanta Braves,Dome,2024-07-09,6,2,0,0,0,747180,Zac Gallen,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Yusei Kikuchi,Toronto Blue Jays,Partly Cloudy,2024-07-09,3,4,0,0,0,745316,Blake Snell,San Francisco Giants,64,Oracle Park,"9 mph, Varies"
Alec Marsh,Kansas City Royals,Sunny,2024-07-10,6,4,0,0,0,745155,Andre Pallante,St. Louis Cardinals,83,Busch Stadium,"8 mph, In From CF"
Michael Wacha,Kansas City Royals,Partly Cloudy,2024-07-10,8,5,0,0,0,745156,Gordon Graceffo,St. Louis Cardinals,84,Busch Stadium,"6 mph, Out To RF"
Bailey Ober,Minnesota Twins,Sunny,2024-07-10,1,3,0,0,0,746772,Erick Fedde,Chicago White Sox,76,Guaranteed Rate Field,"9 mph, L To R"
Pablo López,Minnesota Twins,Partly Cloudy,2024-07-10,3,2,0,0,0,746773,Drew Thorpe,Chicago White Sox,79,Guaranteed Rate Field,"8 mph, L To R"
Shota Imanaga,Chicago Cubs,Partly Cloudy,2024-07-10,4,0,0,0,0,747015,Corbin Burnes,Baltimore Orioles,90,Oriole Park at Camden Yards,"12 mph, Out To LF"
Tanner Bibee,Cleveland Guardians,Overcast,2024-07-10,4,5,1,0,2,746453,Reese Olson,Detroit Tigers,67,Comerica Park,"15 mph, Out To CF"
Bryce Miller,Seattle Mariners,Partly Cloudy,2024-07-10,2,0,0,0,0,745394,Michael King,San Diego Padres,74,Petco Park,"9 mph, L To R"
Marcus Stroman,New York Yankees,Dome,2024-07-10,2,1,0,0,0,745069,Zach Eflin,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Gavin Stone,Los Angeles Dodgers,Partly Cloudy,2024-07-10,3,4,1,0,1,745556,Cristopher Sánchez,Philadelphia Phillies,88,Citizens Bank Park,"15 mph, Out To CF"
Kyle Freeland,Colorado Rockies,Clear,2024-07-10,6,5,0,0,0,746689,Frankie Montas,Cincinnati Reds,79,Great American Ball Park,"10 mph, R To L"
Patrick Corbin,Washington Nationals,Partly Cloudy,2024-07-10,2,6,1,0,1,745796,Luis Severino,New York Mets,81,Citi Field,"18 mph, Out To LF"
JP Sears,Oakland Athletics,Partly Cloudy,2024-07-10,5,2,0,0,0,746934,Nick Pivetta,Boston Red Sox,83,Fenway Park,"5 mph, In From LF"
Bryan Hoeing,Miami Marlins,Roof Closed,2024-07-10,1,9,1,0,1,746366,Framber Valdez,Houston Astros,73,Minute Maid Park,"0 mph, None"
Martín Pérez,Pittsburgh Pirates,Clear,2024-07-10,0,9,1,0,2,745969,Tobias Myers,Milwaukee Brewers,74,American Family Field,"5 mph, L To R"
Michael Lorenzen,Texas Rangers,Clear,2024-07-10,2,7,0,0,0,746205,Griffin Canning,Los Angeles Angels,81,Angel Stadium,"8 mph, R To L"
Charlie Morton,Atlanta Braves,Roof Closed,2024-07-10,5,7,0,0,0,747179,Slade Cecconi,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Chris Bassitt,Toronto Blue Jays,Clear,2024-07-10,10,6,1,0,2,745318,Logan Webb,San Francisco Giants,68,Oracle Park,"13 mph, Out To CF"
Austin Gomber,Colorado Rockies,Partly Cloudy,2024-07-11,1,8,0,0,0,746688,Hunter Greene,Cincinnati Reds,84,Great American Ball Park,"2 mph, Out To RF"
Spencer Howard,Cleveland Guardians,Sunny,2024-07-11,1,10,1,0,1,746452,Jack Flaherty,Detroit Tigers,83,Comerica Park,"5 mph, Out To RF"
MacKenzie Gore,Washington Nationals,Sunny,2024-07-11,0,7,0,0,0,745799,David Peterson,New York Mets,87,Citi Field,"12 mph, Out To CF"
Paul Skenes,Pittsburgh Pirates,Cloudy,2024-07-11,1,0,0,0,0,745967,Aaron Civale,Milwaukee Brewers,77,American Family Field,"7 mph, In From LF"
Kevin Gausman,Toronto Blue Jays,Partly Cloudy,2024-07-11,5,3,1,3,2,745313,Jordan Hicks,San Francisco Giants,78,Oracle Park,"7 mph, Out To CF"
Anthony Banda,Los Angeles Dodgers,Partly Cloudy,2024-07-11,1,5,1,0,1,745558,Aaron Nola,Philadelphia Phillies,89,Citizens Bank Park,"11 mph, Out To RF"
Justin Steele,Chicago Cubs,Cloudy,2024-07-11,8,0,0,0,0,747011,Albert Suárez,Baltimore Orioles,89,Oriole Park at Camden Yards,"4 mph, Out To RF"
Nestor Cortes,New York Yankees,Dome,2024-07-11,4,5,1,0,2,745065,Shane Baz,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Luis Medina,Oakland Athletics,Clear,2024-07-11,0,7,1,0,3,746935,Tanner Houck,Boston Red Sox,85,Fenway Park,"6 mph, Out To CF"
Roddery Muñoz,Miami Marlins,Roof Closed,2024-07-11,3,6,1,1,2,746367,Jake Bloss,Houston Astros,73,Minute Maid Park,"0 mph, None"
Luis Castillo,Seattle Mariners,Clear,2024-07-11,11,0,1,4,0,746204,Jack Kochanowicz,Los Angeles Angels,77,Angel Stadium,"8 mph, R To L"
Max Fried,Atlanta Braves,Roof Closed,2024-07-11,0,1,0,0,0,747178,Brandon Pfaadt,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
James Paxton,Los Angeles Dodgers,Partly Cloudy,2024-07-12,4,3,1,0,2,746450,Tarik Skubal,Detroit Tigers,83,Comerica Park,"6 mph, In From LF"
Hogan Harris,Oakland Athletics,Drizzle,2024-07-12,6,2,0,0,0,745552,Ranger Suárez,Philadelphia Phillies,78,Citizens Bank Park,"3 mph, Out To LF"
Carlos Carrasco,Cleveland Guardians,Dome,2024-07-12,0,2,0,0,0,745064,Taj Bradley,Tampa Bay Rays,72,Tropicana Field,"0 mph, None"
Gerrit Cole,New York Yankees,Cloudy,2024-07-12,4,1,0,0,0,747012,Cade Povich,Baltimore Orioles,81,Oriole Park at Camden Yards,"2 mph, Out To LF"
Cole Ragans,Kansas City Royals,Partly Cloudy,2024-07-12,6,1,1,1,0,746936,Cooper Criswell,Boston Red Sox,82,Fenway Park,"7 mph, Out To LF"
Tanner Gordon,Colorado Rockies,Cloudy,2024-07-12,6,7,0,0,0,745800,Sean Manaea,New York Mets,79,Citi Field,"8 mph, Out To LF"
Yonny Chirinos,Miami Marlins,Partly Cloudy,2024-07-12,4,7,1,0,2,746685,Carson Spiers,Cincinnati Reds,84,Great American Ball Park,"2 mph, Out To RF"
Andrew Heaney,Texas Rangers,Roof Closed,2024-07-12,3,6,0,0,0,746371,Hunter Brown,Houston Astros,73,Minute Maid Park,"0 mph, None"
Marco Gonzales,Pittsburgh Pirates,Clear,2024-07-12,4,1,0,0,0,746774,Garrett Crochet,Chicago White Sox,78,Guaranteed Rate Field,"8 mph, L To R"
Jackson Rutledge,Washington Nationals,Clear,2024-07-12,5,2,1,1,0,745965,Freddy Peralta,Milwaukee Brewers,82,American Family Field,"6 mph, In From CF"
Kyle Hendricks,Chicago Cubs,Cloudy,2024-07-12,5,1,0,0,0,745153,Sonny Gray,St. Louis Cardinals,83,Busch Stadium,"6 mph, Out To LF"
Bryan Woo,Seattle Mariners,Partly Cloudy,2024-07-12,5,6,1,2,2,746207,Tyler Anderson,Los Angeles Angels,75,Angel Stadium,"6 mph, Out To CF"
Yariel Rodríguez,Toronto Blue Jays,Roof Closed,2024-07-12,4,5,0,0,0,747175,Ryne Nelson,Arizona Diamondbacks,78,Chase Field,"0 mph, None"
Spencer Schwellenbach,Atlanta Braves,Partly Cloudy,2024-07-12,6,1,0,0,0,745390,Matt Waldron,San Diego Padres,69,Petco Park,"8 mph, L To R"
Joe Ryan,Minnesota Twins,Partly Cloudy,2024-07-12,1,7,1,0,1,745312,Kyle Harrison,San Francisco Giants,64,Oracle Park,"15 mph, Out To CF"
Justin Wrobleski,Los Angeles Dodgers,Sunny,2024-07-13,9,11,1,1,0,746447,Keider Montero,Detroit Tigers,86,Comerica Park,"4 mph, In From CF"
Luis Ortiz,Pittsburgh Pirates,Partly Cloudy,2024-07-13,6,2,1,1,0,746766,Chris Flexen,Chicago White Sox,85,Guaranteed Rate Field,"10 mph, R To L"
